instructionsLoop.thisRepN,instructionsLoop.thisTrialN,instructionsLoop.thisN,instructionsLoop.thisIndex,instructionsLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,fix_onset,tprac,practiceKey.keys,practiceKey.rt,pracitem_chosen_name,acc_practice,P1_onsetPrac,P2_onsetPrac,onsetFeedbPrac,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,P1,P2,Block,LocItem1,LocItem2,NameItem1,NameItem2,key_respAC_prac.keys,key_respAC_prac.corr,AC_acc,Attentions.thisRepN,Attentions.thisTrialN,Attentions.thisN,Attentions.thisIndex,Attentions.ran,Stim,Loc1,Loc2,Loc3,Loc4,CorrAns,key_respAC_prac.rt,keyDisturbed.keys,keyDisturbed.rt,repPractice.thisRepN,repPractice.thisTrialN,repPractice.thisN,repPractice.thisIndex,repPractice.ran,fixcross_onsetMain,trialNumber,key_resp.keys,key_resp.rt,item_chosen_name,item_chosen_value,item_chosen_ID,diff_chosen_minus_reject,acc_real,acc_feedback,P1_onset,P2_onset,feedb_onset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Trial,ValueP1,ValueP2,P1name,P2name,P1Loc,P2Loc,P1id,P2id,Micro_categoryP1,Macro_categoryP1,Micro_categoryP2,Macro_categoryP2,ID_sequenceP1,ID_sequenceP2,InverseFb,pNumber,repBlocks.thisRepN,repBlocks.thisTrialN,repBlocks.thisN,repBlocks.thisIndex,repBlocks.ran,key_respAC.keys,key_respAC.corr,key_respAC.rt,trials_AC.thisRepN,trials_AC.thisTrialN,trials_AC.thisN,trials_AC.thisIndex,trials_AC.ran,Bonus,BonusLoop.thisRepN,BonusLoop.thisTrialN,BonusLoop.thisN,BonusLoop.thisIndex,BonusLoop.ran,comments
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1805.57911,333,right,2.024785,radio       ,2,10,-3,0,3,1805.612575,1805.612575,1808.114015,0,24,24,24,1,333,5,2,dress         ,radio       ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/10_radio.jpg,7,10,3,2,4,2,5,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.715035,334,left,0.945495,redfox      ,8,1,5,1,3,1808.749335,1808.749335,1811.25067,0,25,25,25,1,334,8,3,redfox      ,clownfish     ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,1,4,1,1,2,1,1,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.852495,335,left,0.99118,giraffe     ,6,3,-1,0,0,1811.8875,1811.8875,1814.38708,0,26,26,26,1,335,6,7,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.48956,336,right,0.60594,clownfish     ,3,4,-4,0,3,1815.50578,1815.50578,1818.00743,0,27,27,27,1,336,7,3,hat           ,clownfish     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,8,4,3,2,2,1,6,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.60819,337,left,0.63699,clownfish     ,3,4,-3,0,3,1818.625785,1818.625785,1821.127065,0,28,28,28,1,337,3,6,clownfish     ,giraffe     ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,4,3,2,1,1,1,3,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.72865,338,left,0.47583,hat           ,7,8,3,1,3,1821.74733,1821.74733,1824.246755,0,29,29,29,1,338,7,4,hat           ,parrot      ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,8,5,3,2,2,1,6,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.850465,339,right,0.474965,clownfish     ,3,4,-3,0,3,1824.865995,1824.865995,1827.367275,0,30,30,30,1,339,6,3,giraffe     ,clownfish     ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,3,4,1,1,2,1,2,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.968245,340,left,1.590135,clownfish     ,3,4,-2,0,3,1827.98654,1827.98654,1830.486975,0,31,31,31,1,340,3,5,clownfish     ,dress         ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/07_dress.jpg,4,7,2,1,3,2,3,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.088435,341,right,0.84961,redfox      ,8,1,1,1,1,1831.121695,1831.121695,1833.622945,0,32,32,32,1,341,7,8,hat           ,redfox      ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,8,1,3,2,1,1,6,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.725235,342,left,1.133235,parrot      ,4,5,-3,0,3,1834.741805,1834.741805,1837.24318,0,33,33,33,1,342,4,7,parrot      ,hat           ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/08_hat.jpg,5,8,2,1,3,2,4,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.84526,343,left,2.09034,radio       ,2,10,1,1,1,1837.8785,1837.8785,1840.379685,0,34,34,34,1,343,2,1,radio       ,calculator    ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,10,9,4,2,4,2,8,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.481985,344,right,1.47011,dress         ,5,7,-1,0,0,1841.498615,1841.498615,1843.999925,0,35,35,35,1,344,6,5,giraffe     ,dress         ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/07_dress.jpg,3,7,1,1,3,2,2,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.103,345,left,0.828425,redfox      ,8,1,6,1,3,1845.135685,1845.135685,1847.6376,0,36,36,36,1,345,8,2,redfox      ,radio       ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/10_radio.jpg,1,10,1,1,4,2,1,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.23835,346,left,0.33708,parrot      ,4,5,1,1,1,1848.27239,1848.27239,1850.77367,0,37,37,37,1,346,4,3,parrot      ,clownfish     ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,5,4,2,1,2,1,4,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.877165,347,right,0.98574,redfox      ,8,1,5,1,3,1851.911465,1851.911465,1854.411235,0,38,38,38,1,347,3,8,clownfish     ,redfox      ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,4,1,2,1,1,1,3,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.01232,348,left,0.805275,dress         ,5,7,4,1,3,1855.03069,1855.03069,1857.530655,0,39,39,39,1,348,5,1,dress         ,calculator    ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,7,9,3,2,4,2,5,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.131465,349,left,0.565585,redfox      ,8,1,1,1,1,1858.16638,1858.16638,1860.66689,0,40,40,40,1,349,8,7,redfox      ,hat           ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/08_hat.jpg,1,8,1,1,3,2,1,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.769645,350,left,0.4855,parrot      ,4,5,-2,0,3,1861.786635,1861.786635,1864.287005,0,41,41,41,1,350,4,6,parrot      ,giraffe     ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,5,3,2,1,1,1,4,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.889395,351,right,0.406425,parrot      ,4,5,-2,0,3,1864.90586,1864.90586,1867.407045,0,42,42,42,1,351,6,4,giraffe     ,parrot      ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,3,5,1,1,2,1,2,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.00812,352,right,0.39316,parrot      ,4,5,-4,0,3,1868.044765,1868.044765,1870.543635,0,43,43,43,1,352,8,4,redfox      ,parrot      ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,1,5,1,1,2,1,1,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.14522,353,right,0.64276,calculator    ,1,9,-6,0,3,1871.178565,1871.178565,1873.680405,0,44,44,44,1,353,7,1,hat           ,calculator    ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,8,9,3,2,4,2,6,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.282005,354,right,0.636825,parrot      ,4,5,-1,0,0,1874.31685,1874.31685,1876.815955,0,45,45,45,1,354,5,4,dress         ,parrot      ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,7,5,3,2,2,1,5,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.918465,355,right,0.69112,dress         ,5,7,-1,0,0,1877.95516,1877.95516,1880.45344,0,46,46,46,1,355,6,5,giraffe     ,dress         ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/07_dress.jpg,3,7,1,1,3,2,2,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.55556,356,left,0.747465,hat           ,7,8,-1,0,0,1881.57397,1881.57397,1884.073775,0,47,47,47,1,356,7,8,hat           ,redfox      ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,8,1,3,2,1,1,6,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.17715,357,right,0.79772,giraffe     ,6,3,-1,0,1,1885.193255,1885.193255,1887.694175,0,48,48,48,1,357,7,6,hat           ,giraffe     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,8,3,3,2,1,1,6,2,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.795525,358,left,0.62522,giraffe     ,6,3,4,1,3,1888.83363,1888.83363,1891.33196,0,49,49,49,1,358,6,2,giraffe     ,radio       ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/10_radio.jpg,3,10,1,1,4,2,2,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.950795,359,right,0.49808,calculator    ,1,9,-1,0,0,1891.98497,1891.98497,1894.48449,0,50,50,50,1,359,2,1,radio       ,calculator    ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,10,9,4,2,4,2,8,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.58634,360,left,0.575325,hat           ,7,8,-1,0,1,1895.621315,1895.621315,1898.120605,0,51,51,51,1,360,7,8,hat           ,redfox      ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,8,1,3,2,1,1,6,1,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.22252,361,right,0.661165,clownfish     ,3,4,-1,0,1,1899.25632,1899.25632,1901.757585,0,52,52,52,1,361,4,3,parrot      ,clownfish     ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,5,4,2,1,2,1,4,3,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.85995,362,left,0.63326,radio       ,2,10,-3,0,3,1902.876465,1902.876465,1905.37779,0,53,53,53,1,362,2,5,radio       ,dress         ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/07_dress.jpg,10,7,4,2,3,2,8,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.980065,363,left,0.723565,radio       ,2,10,-6,0,3,1906.01451,1906.01451,1908.51517,0,54,54,54,1,363,2,8,radio       ,redfox      ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,10,1,4,2,1,1,8,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.116335,364,left,0.77456,clownfish     ,3,4,1,1,1,1909.15024,1909.15024,1911.651555,0,55,55,55,1,364,3,2,clownfish     ,radio       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/10_radio.jpg,4,10,2,1,4,2,3,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.75387,365,right,0.468445,hat           ,7,8,2,1,3,1912.771895,1912.771895,1915.270935,0,56,56,56,1,365,5,7,dress         ,hat           ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/A/08_hat.jpg,7,8,3,2,3,2,5,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.873205,366,left,0.630845,clownfish     ,3,4,-4,0,3,1915.907405,1915.907405,1918.407955,0,57,57,57,1,366,3,7,clownfish     ,hat           ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/08_hat.jpg,4,8,2,1,3,2,3,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.01034,367,right,0.87856,clownfish     ,3,4,-1,0,0,1919.02796,1919.02796,1921.527375,0,58,58,58,1,367,4,3,parrot      ,clownfish     ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,5,4,2,1,2,1,4,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.629615,368,left,2.097045,giraffe     ,6,3,-2,0,3,1922.663805,1922.663805,1925.16496,0,59,59,59,1,368,6,8,giraffe     ,redfox      ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,3,1,1,1,1,1,2,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.766715,369,right,2.157995,giraffe     ,6,3,4,1,3,1925.80163,1925.80163,1928.30126,0,60,60,60,1,369,2,6,radio       ,giraffe     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,10,3,4,2,1,1,8,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.9021,370,right,1.853235,dress         ,5,7,4,1,3,1928.91977,1928.91977,1931.420985,0,61,61,61,1,370,1,5,calculator    ,dress         ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/A/07_dress.jpg,9,7,4,2,3,2,7,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.022555,371,right,0.71414,giraffe     ,6,3,1,1,1,1932.0566,1932.0566,1934.557055,0,62,62,62,1,371,5,6,dress         ,giraffe     ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,7,3,3,2,1,1,5,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.65912,372,right,0.72544,hat           ,7,8,6,1,3,1935.676035,1935.676035,1938.177815,0,63,63,63,1,372,1,7,calculator    ,hat           ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/A/08_hat.jpg,9,8,4,2,3,2,7,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.778735,373,right,2.143195,clownfish     ,3,4,1,1,0,1938.79629,1938.79629,1941.297745,0,64,64,64,1,373,2,3,radio       ,clownfish     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,10,4,4,2,2,1,8,3,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.400535,374,NaN,NaN,No_response,NaN,NaN,NaN,2,2,1942.43338,1942.43338,1944.93428,0,65,65,65,1,374,4,1,parrot      ,calculator    ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,5,9,2,1,4,2,4,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.036815,375,right,1.661045,hat           ,7,8,1,1,1,1946.069585,1946.069585,1948.570925,0,66,66,66,1,375,6,7,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.67341,376,right,1.14383,clownfish     ,3,4,-2,0,3,1949.708285,1949.708285,1952.20834,0,67,67,67,1,376,5,3,dress         ,clownfish     ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,5,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.80975,377,left,0.729115,dress         ,5,7,-1,0,1,1952.8271,1952.8271,1955.32812,0,68,68,68,1,377,5,6,dress         ,giraffe     ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,7,3,3,2,1,1,5,2,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.431155,378,left,0.49156,dress         ,5,7,-1,0,0,1956.46437,1956.46437,1958.96511,0,69,69,69,1,378,5,6,dress         ,giraffe     ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,7,3,3,2,1,1,5,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.067255,379,right,1.096445,radio       ,2,10,-5,0,3,1960.10126,1960.10126,1962.602185,0,70,70,70,1,379,7,2,hat           ,radio       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/10_radio.jpg,8,10,3,2,4,2,6,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.203385,380,left,1.292955,parrot      ,4,5,-1,0,0,1963.236925,1963.236925,1965.738495,0,71,71,71,1,380,4,5,parrot      ,dress         ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/07_dress.jpg,5,7,2,1,3,2,4,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.84068,381,left,1.47335,parrot      ,4,5,-1,0,0,1966.876855,1966.876855,1969.37552,0,72,72,72,1,381,4,5,parrot      ,dress         ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/07_dress.jpg,5,7,2,1,3,2,4,5,0,52,,,,,,,,,,,,,,,,,,,,
